realization,al,alkalinity,as,ba,ca,cl,cr,f,fe,k,mg,mn,na,p,ph,s6,si,sr,u,is_base,iteration
4,1.3809789981519994e-08,0.002778110078704735,2.6876940356180054e-09,8.723141258783999e-07,0.0007581187925197004,6.619464111423998e-05,8.965456277769997e-09,8.937796426150996e-05,1.4967977729790006e-05,4.231651381012003e-05,5.1519562961969955e-05,2.931936281444999e-07,0.002715589329304,1.2137140492290004e-09,1.989529967344114e-08,0.0007101868793915998,0.00013928257820889996,3.693655092107e-06,8.403025976306018e-11,False,4
40,9.756865619779008e-09,0.003772650804934074,4.1279048610519975e-09,2.664284923869001e-06,0.001008837100216,5.470542743883005e-05,5.694139477976012e-09,8.918613759040003e-05,2.2503495518349986e-05,4.2159689890929975e-05,6.765875929862003e-05,2.3140048585990005e-07,0.002721835060305001,1.6228739970190008e-09,3.578312283360688e-08,0.0004888710117360002,0.00013984009600249997,2.020303078350999e-06,9.176821269989999e-11,False,4
41,2.0656170038989996e-08,0.0026533679120741404,1.1126207802740015e-09,5.479803806592995e-07,0.00038151446192269997,6.840980834709994e-05,1.1639543997569995e-08,8.930483273638008e-05,8.338885399961002e-06,4.2258885953379975e-05,2.5158105338880016e-05,2.3242406239800003e-07,0.002724836694609,1.4430927889579996e-09,1.0308565439731472e-08,0.000182172679481,0.00013951391367320005,1.670181236261e-06,8.403237648612998e-11,False,4
42,2.032405102217998e-08,0.0025221368816419594,1.1331118726340008e-09,9.878724405005008e-07,0.0004139475385627001,7.409255175228001e-05,1.1514327704089993e-08,8.916156624078998e-05,8.521359042484009e-06,4.214343276949e-05,2.7387951838140018e-05,3.1192665007209985e-07,0.0027436720697790002,1.3245195069840006e-09,1.0562799012007374e-08,0.00022915799989880006,0.00013992991977850006,2.6500501865249984e-06,1.7517469847380015e-10,False,4
43,1.7728611244230017e-08,0.00247479653703674,1.044771375806998e-09,4.287647588489999e-07,0.0005354282001788998,5.975384159048003e-05,1.4468552648729999e-08,8.845555872940006e-05,1.0640489120449993e-05,4.157315217086e-05,3.2609251674640023e-05,3.760069665689002e-07,0.0027943435475710015,1.1908774949210006e-09,1.2970920874727654e-08,0.0004794347148212999,0.0001419858948517,3.0485883837729974e-06,1.4034046062950002e-10,False,4
44,1.908103735333999e-08,0.0024928162698129187,1.1411046635040006e-09,8.748631845433007e-07,0.00046872259629819987,6.543527209490005e-05,1.7930207512299994e-08,8.911713441310007e-05,9.595491493675003e-06,4.2107354940970016e-05,3.120293869075002e-05,3.085096261343998e-07,0.002739055651453001,1.2502416770610009e-09,1.1675512880123682e-08,0.0003229619213029999,0.00014005629976649995,2.9018175679819994e-06,1.2755180801889976e-10,False,4
45,2.174399124696001e-08,0.0018355131152512408,1.0590015847509985e-09,4.4948943042800017e-07,0.0005438487100029,6.453312547894993e-05,2.032457120664998e-08,8.863237437103991e-05,5.312543952718996e-06,4.1717676757689995e-05,3.708372606122999e-05,2.95882189968e-07,0.0027826675122929996,8.622814659403014e-10,9.549449925626425e-09,0.0007545461227618997,0.00014146705283990006,1.7563197252180016e-06,8.402856834054985e-11,False,4
46,2.1036035346669987e-08,0.0024535950975107493,1.9523692469010035e-09,1.1370479658730008e-06,0.00041565292259080017,5.4394704188479996e-05,4.756354352843006e-09,8.932657916039003e-05,5.803146774246997e-06,4.2276053056360005e-05,2.788342211017e-05,2.445688679563002e-07,0.0027087779954099987,1.2932867842969989e-09,1.0087881605209353e-08,0.0004609249241446001,0.00013944963932929996,1.369126641414e-06,8.403242718108005e-11,False,4
47,1.8579785778420015e-08,0.0024312430261530615,1.5407480138760012e-09,1.2151440855099993e-06,0.0005054722885652,5.859030225600006e-05,1.3286955797890014e-08,8.910185086780997e-05,1.0105668208789992e-05,4.2094760366740024e-05,3.376717450176001e-05,3.0209111633239976e-07,0.002733582699096999,1.1842328835650022e-09,1.2191675876992398e-08,0.00037929060960200024,0.0001400988732142,1.7414081483319985e-06,2.2765916601619978e-10,False,4
48,4.3180123922379985e-08,0.002341986888363419,1.7249617077389992e-09,4.930658733403994e-07,0.00014078374101360005,5.9776633561779996e-05,5.656540185258e-09,8.918385423909009e-05,3.899903630659997e-06,4.2168443510890015e-05,9.034919411254993e-06,2.3136530867709991e-07,0.0027273880909399993,2.070723760233e-09,3.3892327693328205e-09,3.592978085448001e-08,0.00013989030185709993,1.950248751023999e-06,8.403129929280012e-11,False,4
49,2.0271696742550007e-08,0.0026403885040066893,2.126272218486996e-09,1.618273230840999e-06,0.0003961148098017998,6.364560514758997e-05,7.953951292228983e-09,8.922909502658996e-05,8.571677551439996e-06,4.2197715525119965e-05,2.6174053805569975e-05,3.2185533059570016e-07,0.002726973069521999,1.416446583674001e-09,1.0606706860514688e-08,0.0002118025446374999,0.00013973155241769994,3.5109635083599993e-06,1.5225091498540004e-10,False,4
5,1.8565499008489998e-08,0.0026768444922610607,1.307340867557999e-09,4.3156471827350005e-07,0.0004552831876079001,7.706274036245e-05,8.908046108047007e-09,8.894722704529997e-05,9.619227969429996e-06,4.197029943046997e-05,3.0341566191559992e-05,2.538249966527002e-07,0.002766167430125999,1.3713641986040006e-09,1.213622849822311e-08,0.0003451558475083998,0.00014054506612830008,2.330772543008998e-06,8.402953993664016e-11,False,4
50,1.931386086056e-08,0.0024936342897205394,1.0898542065560007e-09,1.0229586270449998e-06,0.00045694656224640017,5.2217528050749955e-05,8.068777136766985e-09,8.90195480819099e-05,9.403846945971993e-06,4.2028547770560036e-05,3.037157272885002e-05,3.9012381788009993e-07,0.0027348571859360012,1.2623335705769977e-09,1.1423174592585095e-08,0.00029803124466939995,0.00014034252566779996,4.223099576885e-06,8.403196360351989e-11,False,4
51,1.9364553053600015e-08,0.002591027360847201,1.5546325086130006e-09,9.301214712573008e-07,0.0004347436305267,9.305778703683996e-05,7.3937431408039915e-09,8.866575781698993e-05,9.154107328537997e-06,4.1742581477520025e-05,2.8869732986870023e-05,5.232120565145995e-07,0.002808381170746001,1.3472962001920001e-09,1.1286408033137226e-08,0.0002892463866268999,0.00014137729105290005,1.6122377751739985e-06,8.403074917883002e-11,False,4
52,2.193883805135001e-08,0.0027438740138848593,2.6391287544830006e-09,1.8564897203659995e-06,0.00032931805613909987,5.1883095955900016e-05,1.49735244694e-08,8.881751512759996e-05,7.519770936259993e-06,4.1865317485e-05,2.158974395669999e-05,2.2816784819230013e-07,0.002753302810676999,1.5948823253819977e-09,9.27333442459494e-09,0.00010995640162629997,0.00014094056601989994,8.302754912809e-06,8.403244235536998e-11,False,4
53,1.9567618858060013e-08,0.002406104038715719,1.2751669697929983e-09,1.0305742790100002e-06,0.00046343658021149984,6.009796700820996e-05,7.3788835480640015e-09,8.916481801878996e-05,9.400161070610998e-06,4.2146109803719996e-05,3.0740260217439976e-05,2.568438093545002e-07,0.0027292627372909996,1.203152405969998e-09,1.1227316231602081e-08,0.000261891009478,0.000139915353437,1.2646316910929996e-06,8.402989426498016e-11,False,4
54,2.0234787733370004e-08,0.002557633876028491,1.1321346448429993e-09,8.880360361511003e-07,0.0004096024479403,6.285473549523994e-05,1.1426747426760007e-08,8.912882579091006e-05,8.702014037428997e-06,4.2116931084480025e-05,2.7074657077009995e-05,2.308898901762999e-07,0.002735468754144999,1.349428904410998e-09,1.061997184273027e-08,0.00021414138541970006,0.00014002582104820005,1.8550719059130014e-06,1.5607795851119975e-10,False,4
55,2.5503918952159988e-08,0.0022932670721468504,1.1133598888900019e-09,5.426917558058999e-07,0.00032232499071470014,7.422778968324004e-05,9.093944511321989e-09,8.931351079141005e-05,4.316012845947999e-06,4.2268163800520025e-05,2.135420884342001e-05,2.325035545134002e-07,0.0027297736922690012,1.3329755885360008e-09,7.478170619854938e-09,0.0002770687548468999,0.00013948987633,3.752069092532003e-06,1.1663817700229982e-10,False,4
56,2.6938035933900028e-08,0.002641453089195579,1.011172264902e-09,7.087799457633993e-07,0.00024288551018769995,5.059574775697995e-05,9.094201147266e-09,8.803536612591e-05,5.879651485093995e-06,4.123684441388002e-05,1.576414303829999e-05,2.6812015820499985e-07,0.002823902189827,1.7645354243130006e-09,6.656104904341552e-09,1.1028288635449992e-05,0.00014322150039650002,1.7819608659059984e-06,8.654225640645988e-11,False,4
57,1.950401296012001e-08,0.0025544259346046805,1.2000212244960013e-09,7.821814859805995e-07,0.00043806452414469997,6.980287903606997e-05,1.0534734359319993e-08,8.903379962941993e-05,9.169888866641993e-06,4.2040138201619986e-05,2.9077378460080006e-05,2.608059945278002e-07,0.0027511254232119985,1.3169951975730025e-09,1.1244117852506114e-08,0.0002786915863807,0.00014030056964260004,2.3999747695840023e-06,8.403121597439e-11,False,4
58,2.142390352742e-08,0.002657620675157221,1.918335549397999e-09,1.3483873107979993e-06,0.00035506465696779997,8.282778056321995e-05,1.1275509123520002e-08,8.890061205388001e-05,7.881792782939002e-06,4.1932872182539974e-05,2.3330335734070023e-05,5.292152768058996e-07,0.0027764883729450005,1.4927269776619989e-09,9.650847923669384e-09,0.00013549106286250004,0.00014069452354939995,2.802055648181e-06,8.403194213535009e-11,False,4
6,2.2804022333220022e-08,0.0022824502201642203,1.0894509826589992e-09,1.1056890340579998e-06,0.00038363713260259995,5.495613725742002e-05,1.2290971156459993e-08,8.901434751349994e-05,5.847072841833996e-06,4.202555813176004e-05,2.5472842354700016e-05,4.133310109194999e-07,0.0027380518260859995,1.229983516217998e-09,8.82685421937674e-09,0.0002935114207877,0.00014036011811039995,2.2156638156529997e-06,8.40306572660199e-11,False,4
7,1.8504760371220013e-08,0.0024450769361069294,1.0898634422439994e-09,7.914259045332003e-07,0.0005052864024462003,5.221764059276995e-05,1.525589405579e-08,8.901949317305998e-05,1.0121771969890005e-05,4.2028437665609976e-05,3.377045098163e-05,2.301475307613001e-07,0.0027348380501569986,1.1924877777010003e-09,1.2246511719906067e-08,0.0003873954924873,0.00014034081154649995,1.3785114693300009e-06,1.5448981204340007e-10,False,4
8,1.9922219586100012e-08,0.0025090593334270196,1.0889493397410009e-09,9.767181599242993e-07,0.00042878254756,6.164708909266998e-05,1.4903112033310008e-08,8.900838494382001e-05,8.960520798390008e-06,4.201972372688e-05,2.8390774341990015e-05,3.4089316194960007e-07,0.0027453365028759992,1.3000614468719987e-09,1.0864801974705586e-08,0.00023889993873250004,0.00014037631099610002,3.665073418039999e-06,1.8237496231410004e-10,False,4
9,1.9546519082580003e-08,0.002615685141522419,1.810850817407001e-09,1.0262713015249993e-06,0.0004253740567949,5.2259121283249986e-05,7.912996383568001e-09,8.904465521137e-05,9.036023908480996e-06,4.204888895375997e-05,2.8219570349739973e-05,2.510649378878999e-07,0.002732556689495999,1.3665935568019976e-09,1.1198242723151794e-08,0.00027124602662840006,0.00014026810479629995,2.851407074074002e-06,8.403106718117989e-11,False,4
base,1.8079511778919987e-08,0.002931974883423751,1.326278602071002e-09,6.874105324542004e-07,0.00042845289683829987,6.0409581987900015e-05,7.966661642579993e-09,8.899380790497996e-05,9.520795065477995e-06,4.200691461266997e-05,2.8408736432409997e-05,2.8504565281960023e-07,0.0027456122628080008,1.5459076965810028e-09,1.2621059263515156e-08,0.0002632915304889,0.00014042148624649994,2.1090168141979993e-06,8.84269440314001e-11,True,4
observed,2.951209226666384e-08,0.002454708915685031,1.3182567385564047e-09,5.754399373371567e-07,0.00018197008586099826,5.7543993733715664e-05,7.762471166286927e-09,9.120108393559096e-05,1.5135612484362072e-06,4.466835921509635e-05,2.0417379446695274e-05,2.570395782768865e-07,0.002454708915685031,9.772372209558111e-08,1.9952623149688828e-09,0.00019952623149688788,0.00013182567385564074,1.6218100973589298e-06,7.943282347242822e-11,False,4
