realization,al,alkalinity,as,ba,ca,cl,cr,f,fe,k,mg,mn,na,p,ph,s6,si,sr,u,is_base,iteration
18,8.450882770879995e-05,1.3824400798119587e-05,1.1477041307939985e-09,7.229673610275999e-07,0.0004081027305819998,5.341106992602001e-05,5.200215331329009e-09,8.974518941222998e-05,2.2050088124079988e-08,7.077431641562994e-05,2.579915202899998e-05,4.1517762471009964e-07,0.0026695229310159992,3.3726799915239944e-11,3.60860996682343e-12,6.188295319136988e-13,0.00022272680224340007,1.2259302511110002e-06,4.240021670456995e-10,False,0
19,5.2778752173000014e-08,0.0013462663322627694,2.3815128138690015e-09,4.816433750699999e-07,6.218320291772003e-05,5.387232300006e-05,5.500076334989011e-09,9.002280618747e-05,1.0036548821499997e-07,4.284878980376002e-05,3.965385235524997e-06,2.3870073262489993e-07,0.0026438673416450008,1.9958273973450022e-09,7.363134650719752e-10,0.00043799690137929993,0.00013744207398290004,1.2719894390409993e-06,8.403040135158998e-11,False,0
2,0.0004334223148085002,1.430456318151311e-06,1.103673817693999e-09,4.4287014066399974e-07,0.007305933192145999,5.250864186086003e-05,1.0396541364689997e-07,8.920792535869995e-05,2.5122968835950015e-07,0.0001866406769377,1.882123781732001e-05,4.132464694585999e-07,0.002720053392028001,6.379066256259988e-12,7.522116985406394e-13,2.9947017786600006e-15,0.0005732783716224,2.175866579409999e-05,8.404882823851993e-11,False,0
20,7.908590529219993e-09,0.006592816974329777,1.5700316796819996e-09,4.159113056103001e-07,0.0019437500045910007,5.154951085893997e-05,3.995310837125008e-09,8.861919013570009e-05,5.769987710494994e-05,4.16984823511e-05,6.830658930708999e-05,2.2639893945729988e-07,0.002771968949206999,3.2447406743379944e-09,1.150259731677531e-07,2.715265441482995e-09,0.0001415356432524,2.3691979939590018e-05,4.2390484372680073e-10,False,0
21,0.0008326770308788002,9.276084118893467e-07,1.1049590889139995e-09,4.435974746157003e-07,0.017826832858429998,5.253854572416003e-05,5.022275786751995e-08,8.923258372831009e-05,6.438818922084993e-07,0.0003197438280096001,9.713456997459992e-05,2.657561116548001e-07,0.0027190535022709986,4.527677126804004e-12,3.962113620675079e-13,9.990399573847017e-15,0.0009725059554233998,1.137926261323e-06,8.40591332918701e-11,False,0
22,2.1449569406999985e-08,0.0024383271483821595,1.055978069889001e-09,4.2628183456099984e-06,0.0004025062644924001,5.1519634059700014e-05,3.977887615938002e-09,8.859675242247997e-05,3.4422102390089994e-12,4.1687819832560023e-05,1.8498139068579997e-05,1.7465088772300006e-06,0.002773244172347,1.2997661944029975e-09,9.645192390335503e-09,0.0005176784132530999,0.000141582447833,2.2169079141309987e-06,8.40308446622701e-11,False,0
23,6.583395794124995e-08,3.338768254985152e-06,1.0143725322419992e-09,3.3542360021769976e-06,0.002107238040938999,5.0664157331170046e-05,6.638731574557999e-08,8.808111535589007e-05,6.622050843434998e-08,4.1283657827259995e-05,0.00012913442586199995,2.2171115568319986e-07,0.0028206131271219996,1.2826876130079995e-11,1.7192413136649565e-12,1.6321286450570019e-13,0.00014316314341200002,9.525023907183001e-07,4.2392164213419974e-10,False,0
24,7.3087352564870024e-06,1.6387099277019017e-05,1.2169190564270015e-09,5.088848358894003e-07,0.0005383854239492998,0.00012993243419589994,5.5724237999049966e-08,9.060321043076999e-05,6.679699744830994e-10,4.573951936920999e-05,3.773647065544002e-05,2.8316599245540026e-06,0.002665870373864,3.230191413653996e-11,2.424002366519138e-11,0.0013964239598769999,0.00014298128593290003,2.8166677407669988e-05,8.403065251307986e-11,False,0
25,5.818147390371997e-07,0.0017078943106231994,1.287993655147001e-09,2.466131611133998e-06,1.8391761743270004e-05,8.654786811773008e-05,3.863577318773004e-09,8.849098966161992e-05,2.1446554568919996e-08,4.178816431185999e-05,9.728345859377997e-07,2.253084086672999e-07,0.002818168860554,5.625381298692001e-09,1.5929065782898308e-10,0.0001311818356849,0.00014245985294129995,1.020295675384e-06,4.240297082960995e-10,False,0
26,3.780615494823003e-08,0.0017799633957973008,1.013319426277e-09,4.888552079863003e-07,0.0002188756405062001,5.063947232579997e-05,1.110362837743999e-07,8.806056008704003e-05,4.851838338913996e-06,4.126140969415002e-05,1.417171197113001e-05,2.2158604254299998e-07,0.0028213949837120013,1.2406502402290013e-09,4.042046374198322e-09,3.7436646866950006e-08,0.00014315057436770009,3.097367303835002e-05,4.240074961678991e-10,False,0
27,6.318388562431999e-08,0.003128333343444869,1.7817919086849966e-09,4.8074469645029966e-06,0.0008754791451212998,5.380050209116002e-05,5.4534021567689936e-09,8.999602885034001e-05,0.00019021612437139998,4.2818090413169995e-05,0.00017685003988860003,2.383193743746998e-07,0.0026478479388029994,5.063599094629002e-08,2.9069385488778743e-07,0.0008993624567297003,0.00013757914425380005,1.2647978127040003e-06,8.402847204085008e-11,False,0
28,1.6111982095510012e-08,0.001974941989805553,1.0135569005310005e-09,3.5681668141479973e-07,0.0007926545685043,6.156599420781e-05,4.810257662659999e-08,8.734031079753005e-05,1.3663460059489986e-05,4.067284035698003e-05,1.8768719502769996e-05,1.0433349943659999e-06,0.0028985479726649998,8.116995755701001e-10,1.4897505254606849e-08,0.0006416751116585002,0.0001452306318065,8.326218141848995e-07,8.402842826380013e-11,False,0
29,3.0702663489350002e-06,0.002716951734433219,8.884158739811016e-10,3.1757530927310014e-07,0.003589882874121001,0.00012098792114570001,1.745746703569998e-09,8.652322965757e-05,1.1954587384469988e-11,4.1007972294450006e-05,1.7373718481589993e-05,2.0795148937979995e-07,0.0030354887674410003,8.75856729491601e-08,1.0883776714087597e-06,0.003636128079664,0.00015073096721830001,1.3254066746950004e-05,3.604211916424995e-09,False,0
3,6.650474422783006e-08,0.002630632316474003,1.0375801090610006e-09,1.101849998096999e-06,0.0005164184723742999,0.00013067405791299997,7.471567694505996e-08,8.859638312816006e-05,1.4298021422900014e-11,4.151606845727003e-05,1.837550936466002e-05,7.674029143824994e-07,0.0028736160054730012,6.898170257326999e-07,1.449187678734362e-06,0.0005521193582808001,0.00014230074417260005,1.0001536496730006e-06,2.8649277221070046e-10,False,0
30,5.239615391053998e-06,0.0025642271703595716,1.124008129436e-09,4.5476627838879965e-07,0.0017432902505159994,5.292026546767002e-05,4.366394750097001e-08,8.954236132082004e-05,1.3238460104789977e-11,4.411233031709996e-05,1.895461253726001e-05,6.762986915117007e-07,0.0026960403425969996,2.9762050443050006e-07,1.280376377138923e-06,0.0017740938892859997,0.00014431159308550003,1.1773954960969998e-06,8.402940306651996e-11,False,0
31,5.323213367114001e-08,9.028392579888003e-06,2.4633192811129982e-09,2.129933468569001e-06,0.0006468700464626998,0.0001428475141646,5.006799471886991e-09,8.956470289112002e-05,2.9602101999249978e-08,4.247875302078004e-05,4.0713575787179994e-05,2.346744304694998e-07,0.0027756969404749998,2.527810503790999e-11,2.966593414529073e-12,2.921289081876996e-13,0.00013879854568869996,1.1961440389149997e-06,8.395010687362984e-11,False,0
32,2.069091149299999e-05,0.0027915173239784043,3.925868005674993e-09,6.239851362562e-06,0.0009611938881613004,5.0839196130170026e-05,3.538188566270996e-09,8.842240153051e-05,2.7034507371379978e-11,4.824404254249e-05,1.8279238154759987e-05,2.226424728984999e-07,0.002810570441729001,7.189321538031e-07,3.068594929234087e-06,0.0009977700167177004,0.00016346010355719996,4.110037266759003e-05,8.403320962739017e-11,False,0
33,3.598815626763001e-06,0.0026254005109771386,1.1795635439150019e-09,6.746956450033003e-06,0.003066212073331999,5.146718373453003e-05,3.946626267204003e-09,8.859631061548994e-05,1.2165079706320007e-11,4.285032551514e-05,1.8481148623269997e-05,1.204001847542e-06,0.0027756313658069995,1.113792275983e-07,1.1220766992890063e-06,0.003101831897683001,0.00014523742796799995,1.302146431963999e-05,8.40268559191301e-11,False,0
34,5.916091667599005e-08,1.7842573536796584e-06,1.1581622308010014e-09,4.746510971882002e-07,0.005259355170936999,7.349548294773007e-05,5.3397366990340075e-09,8.987455897493997e-05,7.943398078840007e-09,4.273076893423999e-05,7.274846054859996e-05,2.373959771218999e-07,0.002677477102042999,7.587080537484015e-12,1.2026604488468613e-12,0.0008267806725898996,0.00013789747667840006,1.247366720815e-06,4.238192002461007e-10,False,0
35,7.74620335352e-09,0.0033850412076244217,2.6977033473139975e-09,4.2813267282429955e-07,0.002143478283599001,5.197751991082998e-05,7.199776072410999e-08,8.887121479211007e-05,4.123174526232002e-05,4.190646653390001e-05,5.347481512974005e-05,2.311902766561998e-06,0.002747773456768999,1.285223252157999e-09,5.980298839568752e-08,0.001506360564633,0.00014074498325650006,3.816832572951004e-05,4.239390894694008e-10,False,0
36,7.797054385106995e-06,0.002629336968798403,1.4981837532390021e-09,3.3663114055960016e-06,0.00013245891360640002,0.000105377483897,4.382749868765004e-08,8.954347629363009e-05,1.468352025119001e-11,4.490039411901e-05,1.891047576753e-05,2.3295296608709997e-07,0.002756273927559999,5.332523001116994e-07,1.5171946469057568e-06,0.00016330256911970006,0.00014711830031159995,1.009807980859e-05,8.403281947390017e-11,False,0
37,5.992125789923996e-08,0.0027518214479281063,1.5878546845270028e-09,4.4724154574839984e-07,0.0015466129257779993,5.265398932796997e-05,9.293475587429991e-08,8.935521349473994e-05,7.398187680579993e-05,4.226118155470997e-05,6.121285309223002e-05,2.3225351616210003e-07,0.0027107347514439993,2.1981631651669994e-07,1.0232467095649055e-06,0.0015783516452800006,0.00013960029363969994,1.150912471636e-06,4.944662460445997e-10,False,0
38,1.1790004355439994e-08,0.002122768701564163,1.2107250993889994e-09,7.94544565149e-06,0.0015314195267989994,5.470726799030995e-05,6.040995510809012e-09,9.052681230116994e-05,3.522550584092996e-12,4.324300133587002e-05,1.9539609077209994e-05,1.249658142302001e-06,0.0025978303991229996,7.340233024396995e-10,2.747755088898155e-08,0.0017409655548390004,0.00013591531827910006,1.3552133959840013e-06,8.403405678237985e-11,False,0
39,4.100951984948999e-08,0.0042642961988490855,1.0866296061249998e-09,9.345003701295992e-06,0.00160035116198,0.0001453088168234,4.500428228040997e-08,8.898424356488999e-05,0.00015428801147899994,4.200404159880997e-05,0.0004361658286331999,2.2958693392479994e-07,0.002831630851944999,1.839119922582999e-08,2.580075158559164e-07,0.0012943831363609994,0.0001404798146409,9.364802602480003e-06,4.239158474286993e-10,False,0
4,0.00011061613366710003,1.982567206158922e-18,1.227025781217001e-09,4.114758055945996e-07,0.013545864456209996,5.140471176303e-05,5.712244112215996e-08,8.853848639457999e-05,1.6061573134920007e-05,7.850203159196e-05,1.84619739778e-05,1.1106244578539993e-06,0.0027817782756480005,4.993033514343996e-12,4.4293254109882547e-13,1.4468838082460025e-27,0.00025247666881969994,7.769874400926996e-06,4.233979235356995e-10,False,0
40,1.4935054816800012e-05,0.003174931266135566,6.446100804800989e-09,6.693333956422004e-06,0.0006210140773841001,5.1854789528479983e-05,4.1946297477419995e-09,8.900654778606996e-05,0.00020612002332339995,4.682199564962e-05,0.0001263493447195,2.2801891415980002e-07,0.0027548434294530004,6.210922563725999e-07,2.2959186099208777e-06,0.0006545966498911002,0.00015590158568889995,1.0712248304050002e-06,8.403472099817e-11,False,0
41,4.494225281024998e-08,0.00243041335732987,1.175604366612998e-09,4.848111900887e-07,0.00013413484076270002,0.00013100792946069993,3.5869431137990015e-08,9.009286522155004e-05,3.570343673000004e-12,4.290152575140999e-05,8.698238829354007e-06,2.392985370959001e-07,0.0027148550103340014,2.2154696970200023e-09,3.271362938843427e-09,0.000173411827193,0.0001372409933634,1.2831327502740004e-06,1.0973817677819994e-09,False,0
42,7.044802662061996e-05,7.092522199664901e-06,3.874450522176999e-09,4.3539114932009975e-07,0.0008427174201719996,8.972569833397006e-05,7.952989202151997e-08,8.903466950340003e-05,3.357742368286e-08,6.551568610339002e-05,1.8731993611689997e-05,1.405418548257001e-06,0.0027715318747430014,2.0352068365140045e-11,2.7680514530147427e-12,1.859215199785003e-13,0.0002107503497448999,6.5014817318070016e-06,8.403803751485006e-11,False,0
43,5.592856834088004e-08,3.1697335201276947e-18,1.2308477372119997e-09,5.168882319787006e-07,0.024865149498580003,5.513818134517997e-05,9.250643065623e-08,9.081932984933993e-05,2.76184231417e-05,4.347844317308004e-05,0.0005368964817561997,3.8393524116189984e-07,0.002577214909221001,4.086334858453002e-12,2.8594045090629475e-13,2.286126999996008e-26,0.00013532123925580006,3.307952675123999e-06,8.407887459990991e-11,False,0
44,0.0001888977070997,2.188958524686571e-06,1.1498903367709993e-09,4.698283055351995e-07,0.004048996777278,5.345415974504996e-05,5.229776688121993e-09,8.976828462721993e-05,4.710576361890991e-09,0.00010559335606260002,8.812681390679992e-05,7.211597334619004e-07,0.0026668081983509994,8.832518675433009e-12,1.7838469897503138e-12,0.00138690414988,0.0003270244263458,3.729091161700003e-05,4.2387352366249997e-10,False,0
45,2.1414546303150018e-05,2.8741319443986984e-06,1.0426394215089986e-09,4.073674534395998e-07,0.002772881131783001,5.1243974621059974e-05,3.979071328089001e-08,8.842768748922002e-05,3.3521251189120042e-09,4.8683494777029976e-05,1.8411797054260006e-05,2.2478486795869993e-07,0.002788246922634,1.0539580354200001e-11,2.3942792764341997e-12,0.0012110408255630004,0.00016345629908569995,1.0105415158560007e-06,8.402786173265987e-11,False,0
46,2.426672461191999e-08,0.001903624465372559,1.1068008573029988e-09,4.447386165045e-07,0.00044712847458360004,5.256649173774003e-05,4.655464218286997e-09,8.923052165786004e-05,3.130324256086003e-06,4.220031849333998e-05,3.055443381251998e-05,2.3178727153010005e-07,0.002715629599693,9.696153816238016e-10,8.154748195989273e-09,0.0007942500501379005,0.000139726741621,3.5910692353360016e-06,8.403136271812997e-11,False,0
47,6.012879227061997e-08,3.330873884662803e-06,1.0529512950499986e-09,4.1336674333199985e-07,0.0020760142590699996,5.145755080195004e-05,1.8422117984390006e-08,8.85592628832601e-05,3.790161979498997e-08,4.167004126081004e-05,1.8477812838930014e-05,3.587676829242997e-07,0.0027767122483429987,1.1858603169470009e-11,2.1233580448066564e-12,7.027227862534987e-12,0.00014173338396659998,3.767643293603999e-06,4.239361368304004e-10,False,0
48,2.1779249390260007e-07,0.0022507476222982993,1.1116937469289984e-09,3.2049297156919983e-06,3.2110759489689995e-07,0.00015413373515220003,1.4422179459209991e-08,8.947493470986001e-05,7.632674724957997e-08,4.2314322342819966e-05,0.00012666539038349995,1.0684456939209995e-06,0.0028116576709119987,5.447574461642996e-07,4.2626111944935187e-10,0.0001041291803326,0.00013974658732970004,1.1520646842539997e-06,8.403108285758003e-11,False,0
49,6.024967583591003e-08,0.002203061187023499,1.3163443863209992e-09,7.3859896438090045e-06,2.363980523882999e-07,5.342408812682998e-05,8.046276033198002e-08,8.990795919047999e-05,6.329296838228005e-08,4.263162513094002e-05,0.0001418826029508,1.171005894569001e-06,0.0026686467947880004,4.6874045705720005e-07,3.636189865517865e-10,0.00010475420003749994,0.00013824695905940006,1.2273050575929996e-06,4.2402572328050023e-10,False,0
5,1.656208089417999e-05,0.0039674817626272245,1.120351189657002e-09,6.657903803920002e-07,0.00043727289703490024,0.0001430204376786,4.835659641262008e-09,8.957746421162007e-05,0.0005486316564592997,4.785075101470002e-05,1.893018403276998e-05,2.3327004541679985e-07,0.0027906186127610003,5.247117793451e-07,2.4639658042179747e-06,0.00018805175711809994,0.00015577552538440005,1.2941466216420011e-05,8.403464400317984e-11,False,0
50,0.0002689797761379999,1.9854138919710104e-06,1.9912880254699972e-09,4.561075442380998e-07,0.004328451273017,0.00011895555622330002,1.1012077981160005e-07,8.948067020598007e-05,1.0742523330530001e-07,0.0001320526643772,0.00015924408284309993,2.3392896231120025e-07,0.002759786294324999,8.516950004746014e-12,1.2309092780819385e-12,2.340588977671996e-13,0.00040798000076590005,1.1820688032859989e-06,4.2382945953410065e-10,False,0
51,1.5689323381860006e-07,0.002409684631113699,2.724821118511998e-09,3.775334512850997e-07,6.037878320736001e-07,0.00018849512406560006,3.117403866538995e-09,8.805259359811995e-05,1.1846943171450011e-07,4.108120127665e-05,0.00010179231827940002,9.041941609765001e-07,0.0029846934684350005,7.859697082412992e-07,6.057072465858711e-10,9.582435194576993e-05,0.00014407577516349998,9.055093057406991e-07,8.403034922962999e-11,False,0
52,4.7410191252189955e-08,0.0025779956326423513,2.2901829828320035e-09,4.006987348989999e-07,0.00010109001257749996,0.00010913284174679996,2.5177685412169985e-08,8.828868356933002e-05,3.5997440180410015e-12,4.1445572148440036e-05,8.365476714915007e-06,5.495198227356005e-07,0.002859498107983001,3.2121999528470057e-09,2.9246356571636705e-09,0.00014831021375109999,0.00014251770098160004,2.595060210697001e-05,8.403416887053986e-11,False,0
53,5.840224996205003e-08,2.4232476428787685e-06,1.0980630125359999e-09,1.175863891824999e-06,0.0031733851007600005,5.238798572564997e-05,4.5384039880970046e-09,8.912516514044992e-05,7.627604036084005e-08,4.21256832536e-05,1.8780946378420003e-05,2.308388823469002e-07,0.0027257387426360006,9.428558756095017e-12,1.5781262708424036e-12,4.0985541977459967e-13,0.0001400896238497,3.965081968887003e-06,8.403341237507004e-11,False,0
54,5.822700843904006e-08,1.1986569358778965e-06,3.1301067195639976e-09,4.577955390739005e-07,0.010412671992670002,5.303999803987997e-05,4.952600504495992e-09,8.953523543999994e-05,4.188078799013003e-07,4.244812088837e-05,0.00024837769038550005,2.3427942072800022e-07,0.0026913506602420003,5.721998183375003e-12,5.343653950538355e-13,1.2750861901160015e-15,0.00013899422623320007,1.954683438957999e-05,4.2355256029789956e-10,False,0
55,5.826154545273998e-08,1.466534033032241e-06,1.0692978767599988e-09,4.2285016381900035e-07,0.007002681234895002,5.1800445388470014e-05,4.153302497754994e-09,8.877872177928003e-05,2.5722339129109985e-07,4.184342225993004e-05,1.8589875862620015e-05,2.1308272657630006e-06,0.002759002174878001,6.51874041949299e-12,7.393028340687207e-13,2.680340882860001e-15,0.00014117085447400005,1.7625615453690007e-05,8.404983668907017e-11,False,0
56,6.674725908251003e-08,7.917441568715805e-06,9.936136456047018e-10,3.7879510926509984e-07,0.0007457521115418999,5.0237513360900034e-05,3.145702337761001e-09,8.782443693816003e-05,3.9049079089399996e-08,4.107620955800996e-05,1.8081174835219993e-05,3.3666735321789985e-07,0.0028442643630880006,2.2122805335020027e-11,2.7552329425837465e-12,4.973818160180996e-14,0.0001439249180937,9.099166256066999e-07,8.404050828032017e-11,False,0
57,0.00016894145140119998,2.690305972026588e-06,1.1793224247289997e-09,1.0878900150660003e-06,0.0029069919582309987,0.00012187648465920004,7.290927907574007e-08,9.013778333909008e-05,4.501178496126999e-09,9.923833136491993e-05,8.777613116519006e-05,4.1702188049019994e-07,0.0027013910056499996,1.0385624828730006e-11,1.967343285146267e-12,0.0006339818999532999,0.0003059985789617,1.2907476457269996e-06,4.239091978175005e-10,False,0
58,5.732028741692006e-08,0.002571687830306651,2.125390374224998e-09,8.495809088560007e-06,0.0005354683800081002,5.3224300935500014e-05,5.080466406891994e-09,8.966720815992001e-05,5.688241815562992e-12,4.253316551374998e-05,1.9053646019159996e-05,1.095086901244e-06,0.0026795748561310004,1.1151333113049993e-07,3.1839416633294293e-07,0.0005656471003154998,0.00013860168154289994,1.2074625426030002e-06,8.403274122940004e-11,False,0
6,6.289216297775005e-08,4.208542043446997e-06,1.1050086579400005e-09,1.8286328481239987e-06,0.001860602019244,7.575032568113005e-05,1.475337017403999e-07,8.920472554923007e-05,1.5398658118689974e-09,4.219436477477998e-05,5.180283589279002e-05,1.8249390494789996e-06,0.002740718498549999,1.3766610927859978e-11,4.791152536456475e-12,0.0016974823481679996,0.00013982304648160003,3.3219978372989965e-06,8.402663313718998e-11,False,0
7,0.00011089984942160003,3.320500880729901e-06,2.2736129151840004e-09,1.9089173071059997e-06,0.002297815603026,5.206819028626999e-05,4.333601489418994e-09,8.892724995805993e-05,2.7579396186610027e-09,7.891438894443006e-05,1.8678578286579985e-05,7.047157821094995e-07,0.0027429245173910006,1.1625495417809997e-11,2.9362025376239497e-12,0.0010806134087029998,0.0002514787950244,1.071553796563999e-05,8.402724227998001e-11,False,0
8,6.778436172971999e-08,0.007750111805921682,1.1931663118790022e-09,4.950904232835006e-07,0.006094092360075998,5.434249384983e-05,5.8343977151739976e-08,9.030166823525008e-05,0.00016452119578599998,4.308707898531999e-05,3.583272467756997e-05,2.713250176988998e-06,0.0026173023108219994,4.469599467089998e-09,3.0545045346605026e-07,0.0035700965155950016,0.0001365882624724,8.743965127634992e-05,8.403149168243997e-11,False,0
9,7.522015762811004e-05,1.2242852983928364e-06,2.330673797969e-09,4.704712372003996e-07,0.009729407322541997,5.3487658669489974e-05,5.242878146738003e-09,8.980533935939001e-05,3.714788487518e-07,6.772135205809004e-05,1.9139088746529993e-05,2.3665026732229986e-07,0.002666606212421999,5.64654358727e-12,5.79141194315052e-13,1.5843489162579988e-15,0.0002133605318108999,1.2325404607999996e-06,1.0833603391000017e-10,False,0
base,4.099635123111001e-08,0.00251181938320999,1.1677806347029982e-09,7.071837648352006e-07,0.0001432917058713,5.688191043303998e-05,7.334915502857004e-09,8.874551895649996e-05,1.3085125923529997e-06,4.1813900738250006e-05,9.288664299065998e-06,2.837283060133003e-07,0.0027650324156429994,2.223159092571004e-09,3.6314601665103458e-09,0.00014347264146260006,0.00014117068362169997,2.174966163445e-06,1.8402294897720005e-10,True,0
observed,2.951209226666384e-08,0.002454708915685031,1.3182567385564047e-09,5.754399373371567e-07,0.00018197008586099826,5.7543993733715664e-05,7.762471166286927e-09,9.120108393559096e-05,1.5135612484362072e-06,4.466835921509635e-05,2.0417379446695274e-05,2.570395782768865e-07,0.002454708915685031,9.772372209558111e-08,1.9952623149688828e-09,0.00019952623149688788,0.00013182567385564074,1.6218100973589298e-06,7.943282347242822e-11,False,0
