realization,al,alkalinity,as,ba,ca,cl,cr,f,fe,k,mg,mn,na,p,ph,s6,si,sr,u,is_base,iteration
18,1.806035596187999e-08,0.00277633333030307,2.0422094855469966e-09,7.752761138558005e-07,0.00046225707997459996,0.00010230155612600001,5.036044058548998e-09,8.932241443294996e-05,9.88913916317299e-06,4.227218650493003e-05,3.080072840413997e-05,2.3258421447680024e-07,0.0027569774988440007,1.4166588913680006e-09,1.2775034801826598e-08,0.0003408975415768,0.00013945486917469997,1.1570380035800012e-06,9.652567707541983e-11,False,5
19,5.1340548607339985e-08,0.0007043266772325998,1.1867463117239988e-09,4.828242893150999e-07,0.00013797397012570004,5.391329101884997e-05,9.090602938192012e-09,9.004593559852997e-05,8.273047152172007e-08,4.286841629520003e-05,9.299238169895004e-06,3.517881745020003e-07,0.0026414910102289997,6.656270695082e-10,8.850171226617439e-10,0.0007985315024338001,0.0001373621368358,1.276155598574999e-06,8.402849809241005e-11,False,5
2,2.027965344599001e-07,0.0011516651320752,1.034901539424e-09,4.0286208202850004e-07,4.8444099284520024e-05,7.389518750269993e-05,7.550175441965989e-09,8.833169998610995e-05,5.4899620771809996e-08,4.1535006338500025e-05,3.0233728008450006e-06,3.2488222619199993e-07,0.002819822879862,2.011357233036e-09,4.544852349557355e-10,0.0003994509835782001,0.00014252963508680006,1.7392996901800008e-06,1.738754754472998e-10,False,5
20,1.9681849472849987e-08,0.002595760971633019,1.7690849978279989e-09,1.1178865244469994e-06,0.0004244900173147002,6.683403051344002e-05,9.550528992159014e-09,8.912687754391008e-05,8.996117089129994e-06,4.211519415691999e-05,2.8144009016419993e-05,3.032584736151e-07,0.0027395693430819997,1.355691410687999e-09,1.109954999824398e-08,0.0002616690121462999,0.00014002899769900004,3.0496827906809986e-06,1.1838905777300016e-10,False,5
21,4.1890541220400035e-08,0.0019885505506732396,1.3439247056480017e-09,9.78075788590999e-07,0.00017500698069740006,5.2258357691599986e-05,1.4241370962949989e-08,8.904428099666995e-05,1.375770785335001e-06,4.205593968771999e-05,1.140332407127e-05,3.255606176312999e-07,0.0027326000557750005,1.5564589105229977e-09,3.5464892355983765e-09,0.00014951748509760003,0.00014029200518370007,2.436409566475998e-06,8.403090286681012e-11,False,5
22,2.924758186121003e-08,0.0022610179622925106,1.186877279819e-09,4.418704179533998e-07,0.0002618805473469001,5.4901011649440014e-05,9.54509365184501e-09,8.917021467356998e-05,3.1912970463049995e-06,4.2153523656320015e-05,1.7228552203350014e-05,3.087970364690997e-07,0.002723680992603,1.4431513393230016e-09,6.046843630366251e-09,0.00019822012864159999,0.0001399128465925,1.878854021989998e-06,8.403115463068008e-11,False,5
23,1.9688678722880008e-08,0.0026126552457358203,1.950177721025999e-09,8.989643906487995e-07,0.0004238880063247998,7.197524616838998e-05,6.306405533831004e-09,8.943146524694007e-05,9.010870410283009e-06,4.236099569268e-05,2.8102772351729982e-05,2.5409268947520023e-07,0.002716635512712999,1.3633583033690014e-09,1.1165098208910303e-08,0.00025991489732419995,0.0001391396379997,2.555749853637998e-06,8.403148762202991e-11,False,5
24,2.1866993175490017e-08,0.002760545547106269,2.631534688247004e-09,1.1839043769739987e-06,0.00032842221068249996,6.643421039647e-05,5.948624177192011e-09,8.874963006260997e-05,7.5215330778299995e-06,4.1811058313290025e-05,2.152963934641001e-05,2.275815844272001e-07,0.0027739808893419995,1.6070688110720006e-09,9.305583154888802e-09,0.0001090825203292,0.00014113379799859997,1.0630334847109994e-06,8.403063844894999e-11,False,5
25,4.1158469781699997e-08,0.0019095516091871508,1.0943399611410003e-09,5.654908259394002e-07,0.0001898147094688,6.891183990583999e-05,1.1788442647790012e-08,8.907538621541e-05,1.2777686400759998e-06,4.208110241424996e-05,1.248140649085001e-05,3.2107974601660014e-07,0.002746364088192999,1.4407744609199977e-09,3.6512319827707e-09,0.0002667914329782999,0.00014019990062990006,1.6154684864320004e-06,8.591529762812016e-11,False,5
26,1.576983614434999e-07,0.0010475305866791001,1.0812212971440002e-09,4.977877220418997e-07,6.684261767854005e-05,5.2038937255859944e-05,2.1473183137899996e-08,8.891005059557e-05,7.378468533438996e-08,4.198693254037996e-05,4.280463846661997e-06,4.0913075413809993e-07,0.0027445425037739986,1.4901780500429988e-09,6.119425357490303e-10,0.0004374876735572,0.0001407919490423,2.113039027216001e-06,8.567490560762998e-11,False,5
27,2.178223905316002e-08,0.00227695320464324,1.1194081289349987e-09,1.061972392204999e-06,0.00042178140276969984,6.125435237939996e-05,1.0644853552680001e-08,8.938873295903992e-05,6.251140798105006e-06,4.232756112537001e-05,2.819024798407e-05,3.0412066601990007e-07,0.002709809527263,1.1815901851619979e-09,9.57146334254297e-09,0.00039495608437599997,0.00013926493215019996,1.2460770274889991e-06,8.403013186119009e-11,False,5
28,2.1475718027109997e-08,0.0025398560816968095,1.856999414749997e-09,8.702745351765007e-07,0.0003665165569367999,6.071008400001999e-05,8.57867733091301e-09,8.848243360557001e-05,7.951391190019999e-06,4.1595383680550036e-05,2.4070762245150006e-05,4.0030805410719985e-07,0.0027927997057389997,1.4027198559690003e-09,9.53348681101621e-09,0.00012401532332619996,0.00014191232880040008,1.5388094277930015e-06,8.403061518919994e-11,False,5
29,2.3043702865400012e-08,0.0024975339870213988,1.0838188064909978e-09,9.142069539050007e-07,0.0003363283134113999,5.597324969479005e-05,7.899106592599985e-09,8.894457564450008e-05,6.606499093326005e-06,4.196900594555003e-05,2.207122461288999e-05,4.0939408190700015e-07,0.002745592000513001,1.4243143642000021e-09,8.630767435866462e-09,0.00012077760188429998,0.00014056749311739997,1.4792219613349987e-06,8.403145941533994e-11,False,5
3,2.7274307650240004e-08,0.0023071581319452496,1.080053143041998e-09,4.291545044097e-07,0.00028175335859859996,6.027865911446004e-05,2.3230413084870008e-08,8.889729069911002e-05,4.06059692223e-06,4.193240184164997e-05,1.8484344259650014e-05,2.6427756978649995e-07,0.0027542259940040005,1.4207559488259998e-09,6.674511855101593e-09,0.00014271500046179994,0.00014070840749620003,1.4517900907239998e-06,8.403045652497016e-11,False,5
30,1.7590460044040014e-08,0.0023869601479642806,1.0779549999589982e-09,4.279370444496003e-07,0.0005699238210971001,5.436649560366999e-05,1.114776598599999e-08,8.886965209316007e-05,1.105857956787e-05,4.1907559314080006e-05,3.835723688441998e-05,2.569254514898999e-07,0.002750666883395999,1.1178154093620014e-09,1.3270031879137718e-08,0.0005109413218494999,0.0001407735731481,1.2639823793189992e-06,8.402943555310006e-11,False,5
31,1.944056462909999e-08,0.0025387597809318294,1.1285304654769998e-09,8.714095490224005e-07,0.00044405352517899987,5.8648997195320064e-05,8.464578650330016e-09,8.913516073132999e-05,9.251817666800001e-06,4.2121867760739986e-05,2.9489037624940027e-05,2.6842760799750023e-07,0.002730630880681999,1.2999325157560017e-09,1.1326541510029893e-08,0.0002846846839094001,0.00014000473691930005,1.392052654267e-06,8.403107269323985e-11,False,5
32,2.839637510054e-08,0.002636083894202739,1.4539455408249976e-09,4.374560666681998e-07,0.00022922392241230005,9.131599657839004e-05,4.488734427879004e-09,8.907597642431007e-05,5.6320278291809945e-06,4.207667714992004e-05,1.4861616731630003e-05,2.304255656879998e-07,0.002768854640326001,1.8018201120680015e-09,6.27908968399604e-09,6.0130363773029955e-06,0.0001401906156655,2.695536410232998e-06,2.743177811135e-10,False,5
33,1.9084424810339993e-08,0.002501541618472159,1.097792074447e-09,1.0911689557019997e-06,0.0004666975646088998,6.425172570053995e-05,7.523317398775011e-09,8.911868380754001e-05,9.574734969082009e-06,4.2108418959580025e-05,3.106562474143002e-05,2.575488601887e-07,0.0027377350976029993,1.2567036861339986e-09,1.1670336109991092e-08,0.00032150895936930007,0.00014005211049829998,1.177829996948999e-06,8.403096038295995e-11,False,5
34,2.965038348848999e-08,0.0015921372777329102,1.9315129359659973e-09,5.454331789788995e-07,0.00039105438531690013,9.221822714331e-05,1.0499660571270001e-08,8.986595000981998e-05,2.414651141027002e-06,4.271563484571004e-05,2.6463731959239998e-05,2.389385293649998e-07,0.0026965381686860006,8.426421227706014e-10,6.0921754571893466e-09,0.0006157748242259001,0.0001378725333771,2.0314165367670006e-06,1.0965166214509983e-10,False,5
35,1.8203649356500014e-08,0.0024660862121697,2.0599565691889997e-09,1.2644872752350004e-06,0.0005155788338947999,6.712862892777005e-05,1.0051917151050002e-08,8.882268130643008e-05,1.031099557877e-05,4.186931789665001e-05,3.453141513618997e-05,6.551308454420005e-07,0.002767763533121001,1.20014754555e-09,1.2528666729481038e-08,0.00042660226378700016,0.00014091065945560005,4.358720356530001e-06,8.402978693714003e-11,False,5
36,2.043007585971002e-08,0.0025934550588004508,1.205824597024002e-09,6.860325378272005e-07,0.0003958177364006,5.6513948210520036e-05,1.2756821262550006e-08,8.900549224459002e-05,8.511226285636998e-06,4.201751159714002e-05,2.6133215504100024e-05,2.298145127392001e-07,0.002740481134449,1.389405238926002e-09,1.0427113274041315e-08,0.0001987705041550001,0.00014038572597620006,1.946388901817001e-06,2.136307530012997e-10,False,5
37,1.8983758838540018e-08,0.0025659235364740886,1.8541593284449991e-09,5.687643364384995e-07,0.00046275484116230014,6.623173799141995e-05,1.224142144496999e-08,8.954111268100002e-05,9.601746782927003e-06,4.245086509574002e-05,3.081815988999001e-05,3.3995821623480004e-07,0.002700793485958,1.293895809502001e-09,1.1871280544038197e-08,0.0003286794883522001,0.00013881850618410006,1.1928534904239992e-06,2.370375176970996e-10,False,5
38,5.8714049509569996e-08,0.0017612056738608695,1.1227901475230017e-09,1.175057485842999e-06,0.00012721245884110002,7.359391318177997e-05,8.165345712999014e-09,8.943094180478993e-05,5.794809161093995e-07,4.2373751715519966e-05,8.285292536199992e-06,2.7540992347179993e-07,0.002718240039462001,1.6642524359849993e-09,2.21493524796185e-09,0.00026302436481359995,0.00013917788392129994,2.875489405629998e-06,8.403104623865006e-11,False,5
39,3.2805884881159976e-08,0.0022476064773686404,2.0957721100689974e-09,7.394163145276998e-07,0.00022278950818320012,6.0724838682880024e-05,5.1340667778680065e-09,8.968071635017004e-05,2.5371150257760025e-06,4.256652633028996e-05,1.4577398106660008e-05,2.357075208759998e-07,0.002682427210149001,1.5458993522360013e-09,5.141048764425109e-09,0.0001466201215427001,0.0001384255846222,3.4842319688610005e-06,1.892227788399999e-10,False,5
4,1.422263386693999e-08,0.0027271905961289214,2.871883000426999e-09,6.024281464937002e-07,0.0007362307962189002,6.460617377672001e-05,8.791684667022985e-09,8.952456460976991e-05,1.447736702552001e-05,4.2434957445319974e-05,5.0026329702220046e-05,2.660354503096001e-07,0.0027004787005169987,1.1973021637810011e-09,1.9017862120907274e-08,0.0007037150218150004,0.00013885476795180005,3.377830060768997e-06,8.403047831840998e-11,False,5
40,1.365640014406999e-08,0.0031115112005313133,4.369676421728007e-09,2.473482090095999e-06,0.0006647799382143997,5.633510014573005e-05,5.408111231156005e-09,8.936292369227995e-05,1.4149193044970012e-05,4.230384687256998e-05,4.457145411110999e-05,2.3294766833380006e-07,0.002707086792088999,1.4252153762660007e-09,2.009673623958747e-08,0.00044595722852150004,0.00013932508684090002,2.3081471975619987e-06,9.121458324595007e-11,False,5
41,1.023340606989e-07,0.00201065109949459,1.1341308263579995e-09,4.6065121324399974e-07,5.674040261144998e-05,6.647942205132999e-05,1.106942896813001e-08,8.957405709351e-05,2.536147740614002e-07,4.250298779754003e-05,3.5193446876010032e-06,2.3477074622290012e-07,0.0026980977629799986,3.114815585895006e-09,1.047957137144716e-09,9.864776403396e-05,0.0001388096809722,1.2811456864790003e-06,8.403246361177991e-11,False,5
42,4.200629249245001e-08,0.0019564158310038508,1.1148242886620018e-09,8.661669629843004e-07,0.00018014507109300002,7.616482603099007e-05,1.0409260302739997e-08,8.933155897416993e-05,1.2625581042519993e-06,4.228799105925004e-05,1.1808266217480002e-05,2.954156825399998e-07,0.002730006633327001,1.5141651014580002e-09,3.559876340784798e-09,0.00023226031458099995,0.00013945286494200003,2.2047539851340018e-06,1.5728906311330024e-10,False,5
43,1.8383923401180013e-08,0.0024559415359666514,1.0424856660739987e-09,4.0727634641480004e-07,0.0005027368117448,5.4924215948420046e-05,1.439646231591001e-08,8.842736243623997e-05,1.008988526301001e-05,4.155045809865998e-05,2.7809117491350014e-05,3.6394013257479996e-07,0.0027921678367999994,1.2029155996379992e-09,1.2217515348394453e-08,0.00039419423746120006,0.0001420708782815,2.3751141970710013e-06,1.1500598959649987e-10,False,5
44,1.9397831509640016e-08,0.002469229236306939,1.1072688237670011e-09,7.270417252934995e-07,0.00046090667197450015,6.347116126906001e-05,1.8052823638949996e-08,8.923721882407992e-05,9.291833385433005e-06,4.220434347242999e-05,3.065195537245e-05,2.8116547102119986e-07,0.0027260337227730013,1.243043274708998e-09,1.140364625696211e-08,0.0003061077019358999,0.00013970648721869995,2.5347920082770015e-06,1.0519548271129997e-10,False,5
45,3.267999540350999e-08,0.00150931066313446,1.0630819645419996e-09,4.192750322064997e-07,0.00035127828086840005,6.187585038257007e-05,1.8707274578599985e-08,8.8683263058e-05,1.7370496519440003e-06,4.176245775294004e-05,2.3842502998120016e-05,2.894070344474001e-07,0.002775300171583001,8.481138240341011e-10,5.144611394094045e-09,0.0006845390320422999,0.00014132883762170005,1.5073573667729992e-06,8.402838857672e-11,False,5
46,2.513858479787001e-08,0.002334133707069329,2.0236310096940037e-09,1.1089478063400008e-06,0.0003291820973645999,5.4946588062069985e-05,4.792858748273998e-09,8.936082037629e-05,3.711142096353998e-06,4.230503589115997e-05,2.1990292712059985e-05,2.4020209096290007e-07,0.002706171922229001,1.3535925160789974e-09,7.665967565251213e-09,0.00041126500333140006,0.00013935377347700008,1.4165057923270006e-06,8.403247771788985e-11,False,5
47,1.880692942781002e-08,0.002433429931365421,1.5412240618750014e-09,1.0922755887309992e-06,0.0004948176598184,5.722241554942995e-05,1.298279317614e-08,8.924758719529995e-05,9.940359132600994e-06,4.2212375062809974e-05,3.300454920091002e-05,2.836188468740001e-07,0.002718799511700001,1.192326549081999e-09,1.1990379156978631e-08,0.0003525840277764998,0.00013967436040660002,1.5626510828820013e-06,1.949352383487997e-10,False,5
48,2.282528006297998e-08,0.00264186615019537,1.7466223926100034e-09,5.665914381166002e-07,0.0003219755276705999,5.669669270987994e-05,7.482672202187993e-09,8.919397042680998e-05,7.295008983331998e-06,4.217006479934e-05,2.1057632820219995e-05,2.3145681733489997e-07,0.002723327651459001,1.5374135795469983e-09,8.788123459682132e-09,7.374671225842995e-05,0.00013983878839550005,1.840708411545998e-06,8.403124705127988e-11,False,5
49,2.0848231959639995e-08,0.0026585167639514213,2.265867050095e-09,1.5501257039630014e-06,0.0003752424256371,6.255743395460006e-05,6.583980803473003e-09,8.938093173199009e-05,8.237285246141995e-06,4.232034578234999e-05,2.4724445150800013e-05,2.9715898122229994e-07,0.0027119042659780007,1.4550054651590003e-09,1.0175242146961073e-08,0.00017082341255849994,0.00013928947352509998,3.375852881091001e-06,1.2499521194949975e-10,False,5
5,1.9361318204960012e-08,0.00267814510726323,1.3154224031960027e-09,4.3106570622570034e-07,0.00042149202886980003,7.492732168366e-05,8.51808671214201e-09,8.893687313342993e-05,9.046407904975994e-06,4.196205660579002e-05,2.7968861044570002e-05,2.4952054034100014e-07,0.002765035157165999,1.4100559011070008e-09,1.134108792022347e-08,0.00027740614885300003,0.00014057796234099996,1.9661912344579993e-06,8.402990080763992e-11,False,5
50,2.265865124295e-08,0.0023191790814449,1.0959098350849994e-09,8.324083832102001e-07,0.00038126954244600017,5.2342292332960005e-05,7.944743027681986e-09,8.909517001848005e-05,6.004432551463998e-06,4.2090731983339974e-05,2.5297595471669984e-05,3.5953450919409976e-07,0.0027279969566300012,1.2533799089030006e-09,8.925177693723106e-09,0.0002821737934776999,0.0001401245740547,3.506853181715003e-06,8.414431423207992e-11,False,5
51,1.940016800498998e-08,0.00258331285463177,1.4690014935419981e-09,8.471167090598007e-07,0.0004350089872228002,8.935121350871992e-05,6.750843722650001e-09,8.872622015064992e-05,9.150110270539004e-06,4.179139120084002e-05,2.8882986523720027e-05,5.036381957672997e-07,0.0027990989193370005,1.3415399005699995e-09,1.1267295949940617e-08,0.00028615437382220014,0.00014120077110669994,1.3093422674920002e-06,8.403076290566006e-11,False,5
52,2.1802529134210007e-08,0.0027333976355658194,2.6148289696050026e-09,1.7533946961800007e-06,0.00033437716682509997,5.1970145334530034e-05,1.5197267809809994e-08,8.887027456063006e-05,7.599444451306005e-06,4.190792563372e-05,2.1933569349310016e-05,2.2862874695629983e-07,0.0027485165380509995,1.577337987018998e-09,9.374865194446436e-09,0.00011622255418950001,0.00014078599980689996,7.404564348479993e-06,8.403238305045013e-11,False,5
53,2.023167025627002e-08,0.002379969752274661,1.143256412952e-09,9.045441995958002e-07,0.0004414775587368002,5.6410372982549994e-05,6.066312328645997e-09,8.930707587135991e-05,9.015947136014004e-06,4.226108283710996e-05,2.9161136709400027e-05,2.3245097360589995e-07,0.0027124756441479986,1.2065089256080014e-09,1.0674513670651926e-08,0.00019513896956389995,0.00013950123111560006,1.1545391499059989e-06,8.402990077603015e-11,False,5
54,3.422239962972001e-08,0.0021314364098684,1.110303724588999e-09,7.580263711345007e-07,0.00022074778254900003,6.071926980023997e-05,1.0469594738660003e-08,8.927529115527001e-05,2.1341551398280004e-06,4.2239888262009966e-05,1.4492760832399996e-05,2.3217012108200005e-07,0.002719785644390999,1.4789145297339968e-09,4.7958620058856525e-09,0.00020195947288079998,0.00013961048994030003,1.413309701565e-06,1.3632804823179986e-10,False,5
55,1.2545703887070004e-07,0.0015127583227463393,1.135552712314002e-09,4.614792064246001e-07,6.0607061440810004e-05,7.612515531210998e-05,7.690054754835999e-09,8.959053669935007e-05,1.2901985573259988e-07,4.252529636683002e-05,3.836852385703002e-06,2.3492380144190015e-07,0.0027060488416430013,2.279463635315002e-09,8.147454124859326e-10,0.00034948414142580006,0.00013877743862049995,3.841233724824e-06,9.014893161207996e-11,False,5
56,4.7407626017320034e-08,0.0024740949052325096,9.582326175099012e-10,4.910071516378996e-07,0.00011469282083440005,4.950460898566996e-05,8.06296503126101e-09,8.737343192220002e-05,3.48972419157e-06,4.070924140718001e-05,7.313691261697999e-06,2.2612812905959985e-07,0.002883820700254999,2.5047928444200018e-09,2.864679426778944e-09,1.420319837022001e-08,0.00014517466164300005,1.155990164302001e-06,8.402965100416005e-11,False,5
57,1.9949182965209992e-08,0.0025746950068600708,1.1234052377000012e-09,6.539310826758995e-07,0.00041756372343140004,7.099891620269e-05,9.48980777287201e-09,8.911661945351007e-05,8.854588951395006e-06,4.2107044568009956e-05,2.764369411826999e-05,2.3078488582710022e-07,0.0027447066173829993,1.3508708908960018e-09,1.0861587842139506e-08,0.0002383329043947,0.00014005989664870003,2.1323845022769993e-06,8.403104133077992e-11,False,5
58,2.341173072182001e-08,0.0026681641259760904,2.025413906547997e-09,1.1357239914119995e-06,0.0003045313375816,8.901747914164992e-05,1.0938522289519992e-08,8.885132337540006e-05,7.007132469466998e-06,4.1893623481650037e-05,1.9881363142609982e-05,5.632858578667997e-07,0.002787252809484001,1.599190490694999e-09,8.392737319022499e-09,5.7020602816660046e-05,0.00014084180859609994,2.496161370723998e-06,8.403229315913005e-11,False,5
6,1.0943149676089996e-07,0.0014050208672315905,1.0957778401039977e-09,1.0438767940899995e-06,7.414071211287995e-05,5.2339204601490035e-05,1.1139228052580003e-08,8.909284312489002e-05,1.608336454485001e-07,4.211795389399004e-05,4.743585303047004e-06,4.4147009685909986e-07,0.0027280987379700006,1.8599418692440038e-09,9.585153026133095e-10,0.00032568871692799985,0.00014021377656719998,1.6789788956280003e-06,8.402960540025998e-11,False,5
7,1.5577856248119998e-07,0.0011590083269902602,1.095184537824002e-09,5.575181973256004e-07,6.206301099651006e-05,5.232682004314001e-05,1.686725405740001e-08,8.908501675049007e-05,7.767290058225e-08,4.2127342543079966e-05,3.960331468079997e-06,2.305181662161998e-07,0.0027287510555879997,1.729122802240999e-09,6.22594934953293e-10,0.0004556348794371002,0.00014028097383369994,1.1182649960599998e-06,1.3767514710390022e-10,False,5
8,3.3139048543719977e-08,0.0020423808973312188,1.0942022671939999e-09,8.347581483057996e-07,0.00024176281581579995,5.818884404529005e-05,1.4678718357509997e-08,8.907370251033e-05,2.233856661844001e-06,4.207697512467003e-05,1.592978744826001e-05,3.2874693986519973e-07,0.002735803301362,1.3552442409979994e-09,5.016640276375366e-09,0.00023889960521560007,0.0001401968633266,3.2304221903980024e-06,1.5677617052160024e-10,False,5
9,2.0225878330899998e-08,0.0026387045806400998,1.8293345535930018e-09,7.951603101072006e-07,0.0003964541363737001,5.2316684059880055e-05,6.613277405677991e-09,8.907969196607997e-05,8.575274908777007e-06,4.2077332685410006e-05,2.6200112061690012e-05,2.3046402775749985e-07,0.0027294045823830003,1.4155029901809991e-09,1.0608210172541695e-08,0.0002138776019284001,0.00014016719869470003,2.7706459444399997e-06,8.413442158486995e-11,False,5
base,1.882401896472e-08,0.002928269980950799,1.2677010423360025e-09,5.857925547814999e-07,0.00040044804851370003,5.930210754209999e-05,7.474258233122007e-09,8.908231993576008e-05,9.011419158538e-06,4.207850570563997e-05,2.6477045104059994e-05,2.6514853088789983e-07,0.0027363744222109994,1.5817213637690016e-09,1.1853889664710815e-08,0.00022193094924,0.00014016484291620005,1.9235509991529986e-06,8.403328189136985e-11,True,5
observed,2.951209226666384e-08,0.002454708915685031,1.3182567385564047e-09,5.754399373371567e-07,0.00018197008586099826,5.7543993733715664e-05,7.762471166286927e-09,9.120108393559096e-05,1.5135612484362072e-06,4.466835921509635e-05,2.0417379446695274e-05,2.570395782768865e-07,0.002454708915685031,9.772372209558111e-08,1.9952623149688828e-09,0.00019952623149688788,0.00013182567385564074,1.6218100973589298e-06,7.943282347242822e-11,False,5
